,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,gender_predicted
982,1,0.170732,0.35,0,1,0,0,0,-2.767536056437663
4947,0,0.658537,0.45,0,0,0,1,0,-1.5398187871708657
4849,1,0.268293,0.4,0,0,0,0,0,-3.4351052117947845
4469,1,0.853659,0.4,1,1,1,1,1,4.822255205880694
1212,1,0.414634,0.1,0,1,0,1,0,-1.0120016118469053
1150,1,0.121951,0.35,1,1,1,0,1,1.0275764751908056
2605,1,0.02439,0.7,0,1,1,1,1,1.9929432125306334
4788,1,0.853659,0.05,1,1,1,1,1,4.779513755179657
883,1,0.487805,0.15,0,0,0,0,0,-2.8256013198155614
4804,1,0.414634,0.1,0,0,0,0,0,-2.9813782951412406
1060,1,0.292683,0.75,1,1,1,1,1,4.844458466613958
1472,1,0.536585,0.5,1,0,0,0,0,-1.7605754014942576
505,1,0.04878,0.05,0,0,0,0,0,-3.3497405540504204
3444,0,0.512195,0.0,0,1,0,1,1,-0.7595688831520064
4991,1,0.170732,0.35,0,0,0,0,0,-3.564018070122529
4714,1,0.878049,0.95,1,1,0,1,1,4.597509401801503
2552,1,0.878049,0.65,1,1,1,1,1,5.491492753084657
833,1,0.219512,0.9,1,1,1,1,1,5.616334900211797
937,1,0.170732,0.4,0,0,0,0,0,-3.5239873941125737
2255,1,0.390244,0.2,0,0,0,0,0,-3.18951818808916
4015,1,0.463415,0.1,1,1,1,1,1,3.718556851658491
746,0,0.536585,0.4,0,1,0,0,0,-2.8375795331565
3552,0,0.292683,0.6,0,0,0,0,0,-3.775868802535065
4676,1,0.268293,0.6,0,0,1,0,0,-2.6109038775023663
1732,1,0.121951,0.65,0,1,0,0,0,-2.095102097938856
1860,1,0.512195,0.35,0,0,0,0,0,-2.8534662386914604
3904,1,0.146341,0.45,0,0,1,1,1,-1.1003824353585827
3384,1,0.658537,0.35,1,1,0,1,1,1.5591468764379712
2673,1,0.073171,0.45,1,1,1,1,1,4.095834122302328
283,0,0.463415,0.7,0,0,1,1,1,0.4826770061263872
530,1,0.463415,0.9,1,1,0,1,1,3.4132561440204476
1480,1,0.439024,0.55,0,1,0,0,0,-2.036543803264827
3798,1,0.243902,0.95,0,1,0,1,1,0.9084727594043756
726,1,0.146341,0.6,1,1,1,0,1,1.5961762636576395
3105,1,0.170732,0.2,1,1,0,1,1,1.0819411824025735
2913,1,0.04878,0.45,0,1,1,1,1,1.2611913918401996
2348,1,0.878049,0.1,1,1,1,1,1,4.829590441613597
2244,1,0.073171,0.3,0,0,0,0,0,-3.5897904467043418
3171,1,0.146341,0.3,0,0,1,0,0,-3.059496360906813
2313,1,0.512195,0.35,0,0,0,0,0,-2.8534662386914604
57,1,0.512195,0.45,1,1,1,1,1,4.009937354954502
1254,1,0.756098,0.8,0,1,1,1,1,3.1474874022353276
4333,1,0.682927,0.2,1,1,1,1,1,4.11802502102001
1042,1,0.487805,0.65,0,1,0,0,0,-1.6076863166676532
1450,0,0.170732,0.65,1,1,1,1,1,5.119390090619611
2060,1,0.0,0.25,0,0,0,0,0,-3.540193446553779
3662,1,0.121951,0.7,0,1,1,0,0,-0.741377105648148
3134,1,0.512195,0.55,0,0,1,0,0,-2.08300555935093
1178,1,0.219512,0.7,0,0,0,0,0,-2.7868465641726843
2395,1,0.243902,0.05,1,1,0,1,1,1.008371468157037
910,1,0.560976,0.85,1,1,1,1,1,5.458098263862212
142,1,0.439024,0.45,0,1,1,0,0,-0.8978438190460096
2641,1,0.292683,0.85,1,1,0,1,1,3.1107406890778257
2477,0,0.121951,0.1,0,0,0,0,0,-3.9723932592532094
836,1,0.512195,0.4,0,1,0,0,0,-2.0921481982652352
3305,1,0.926829,0.7,1,1,0,1,1,3.5091963704437674
2934,0,0.341463,0.25,0,0,0,0,0,-3.9364074423410713
4141,1,0.463415,0.2,0,0,0,1,0,-2.1269689068598865
1436,1,0.195122,0.55,0,0,0,1,0,-2.0706610413709328
3071,1,0.268293,0.15,1,1,1,1,1,3.60418950430158
3235,1,0.853659,0.25,1,1,1,1,1,4.694322923941506
637,0,0.95122,0.1,1,0,0,1,1,1.1410456441262937
992,1,0.609756,0.2,1,0,0,0,0,-1.9387412906776618
1180,1,0.0,0.45,0,1,0,0,0,-2.5478847460271012
602,1,0.02439,0.1,0,0,0,0,0,-3.4269281821868702
1654,1,0.707317,0.35,1,0,0,0,0,-1.4832082836838936
837,1,0.536585,0.2,0,0,0,0,0,-2.703807334099807
2632,0,0.02439,0.55,0,0,0,0,0,-3.9336599948222926
3612,0,0.731707,0.8,1,1,1,1,1,6.199975044216821
1195,1,0.243902,0.75,1,1,1,1,1,4.868994390785275
515,1,0.463415,0.25,0,0,0,1,0,-2.1473279180420946
4736,1,0.512195,0.25,1,0,1,0,0,-0.5644826132914389
2092,1,0.512195,0.9,1,1,1,1,1,5.64665453362359
2023,1,0.512195,0.95,1,1,1,1,1,5.915310538446974
1483,0,0.0,0.7,0,0,0,0,0,-3.498606874887898
3855,0,0.04878,0.3,1,0,1,1,1,2.35591443640147
661,1,0.707317,0.4,1,0,1,1,0,1.8346761910847675
3007,1,0.707317,0.0,0,0,0,0,0,-1.4953992260814175
2741,1,0.97561,0.95,1,1,1,1,1,7.11859098685207
1621,1,0.292683,0.9,1,1,1,1,1,5.569300193737661
4746,1,0.439024,0.5,0,1,0,0,0,-2.1511541948539445
1359,0,0.121951,0.55,0,0,0,0,0,-3.988338410812098
2599,0,0.268293,0.1,0,0,0,0,0,-3.843174701259578
3875,1,0.853659,0.35,1,1,1,1,1,4.761216016839398
1323,1,0.146341,0.55,1,1,1,1,1,4.23870013040446
3178,0,0.414634,0.15,1,1,1,1,1,4.5805005328040025
4809,1,0.195122,0.6,1,1,1,1,1,4.338300154068854
217,1,0.146341,0.2,0,0,0,0,0,-3.559843601817697
3664,1,0.560976,0.6,0,0,1,0,0,-1.7987944059801464
1783,1,0.439024,0.2,0,0,0,0,0,-3.0493764032515998
2956,1,0.04878,0.55,1,1,1,1,1,4.396455512780221
2662,1,0.121951,0.25,1,1,1,1,1,3.7409471174096396
2110,1,0.707317,0.6,0,0,0,0,0,-1.662824154280166
2906,1,0.560976,0.2,1,1,1,0,1,1.5019097363081428
2341,1,0.512195,0.95,1,0,1,1,1,3.2750853616581637
415,1,0.268293,1.0,1,1,1,1,1,6.1476217466395084
3208,1,0.02439,0.65,0,0,1,0,0,-2.5584132492885914
1555,1,0.536585,0.2,0,0,0,1,0,-1.9222171006240458
796,1,0.585366,0.4,1,1,1,1,1,4.043773339759433
1856,1,0.390244,0.2,1,1,1,1,1,3.6242105748068383
735,0,0.439024,0.6,0,0,0,0,0,-3.4791018582820783
2559,1,0.463415,0.55,0,0,0,0,0,-2.7732369400126586
316,1,0.512195,0.5,1,1,1,1,1,4.11843534668543
3796,1,0.121951,0.35,1,1,0,1,1,1.3485900963563395
2316,1,0.707317,0.8,1,1,1,1,1,5.519774616490906
325,1,0.536585,0.0,0,0,0,0,0,-2.321197427856603
971,1,0.878049,0.75,1,1,1,0,1,3.8644406610251423
1444,1,0.04878,0.1,0,0,0,0,0,-3.4399859289863812
923,1,0.097561,0.5,1,0,1,1,1,1.4749217269020036
2195,1,0.219512,0.45,0,1,0,0,0,-2.6117159422940617
3590,1,0.073171,0.65,0,0,0,0,0,-2.9665758875271067
2940,0,0.560976,0.45,0,0,1,0,0,-1.627899206594094
3690,1,0.02439,0.55,1,0,0,0,0,-1.747490615270081
2640,1,0.585366,0.5,1,1,1,1,1,4.237643090940352
3757,1,0.219512,0.5,0,0,0,0,0,-3.3460400518546862
1304,1,0.634146,0.65,1,1,1,1,1,4.764876346986441
1194,1,0.02439,0.15,0,0,0,0,0,-3.494138363259708
1537,1,0.707317,0.65,0,0,0,0,0,-1.5364878130436708
2486,1,0.585366,0.3,1,1,1,1,1,3.9259449210215323
4219,1,0.0,0.35,0,1,0,0,0,-2.689474404944896
1893,1,0.341463,0.65,0,0,0,0,0,-2.8056276172792423
3761,1,0.97561,0.7,1,1,1,1,1,6.055960114860916
839,1,0.243902,0.65,1,1,1,1,1,4.471396086410152
889,1,0.02439,0.55,1,0,1,1,1,1.7406042576045522
927,0,0.804878,0.7,1,1,1,1,1,6.0956138373219915
2882,1,1.0,0.8,1,1,1,0,1,4.715060016207438
2114,1,0.365854,0.7,1,0,0,1,0,0.1586046360986444
2612,0,0.0,0.15,0,0,0,0,0,-4.018982166713478
1271,1,0.585366,0.0,1,1,1,1,1,4.026846176405904
4297,0,0.146341,0.6,0,0,0,0,0,-3.8798070115984444
3200,1,0.634146,0.2,0,0,0,1,0,-1.5760888783766944
803,1,0.609756,0.55,1,1,1,1,1,4.410379801378902
3180,1,0.268293,0.7,1,1,1,1,1,4.647328818987859
4731,0,0.341463,0.65,0,0,0,0,0,-3.575501260758024
4595,1,0.268293,0.85,1,1,1,1,1,5.321902861342039
1563,1,0.268293,0.75,1,1,1,1,1,4.854661049351186
4007,1,0.195122,0.0,0,0,0,0,0,-3.1910049514651107
4816,1,0.487805,0.6,0,0,0,0,0,-2.5800398056077682
3688,1,0.365854,0.9,1,1,1,1,1,5.558499219393568
2700,1,0.170732,0.1,0,0,0,0,0,-3.424057352803054
1842,1,0.365854,0.7,0,0,0,0,0,-2.591878023176733
2533,1,0.317073,0.35,0,1,1,1,1,1.0234350566181476
1575,1,0.463415,0.1,0,0,0,1,0,-2.019650106878281
327,1,0.02439,0.1,0,0,0,0,0,-3.4269281821868702
4053,1,0.658537,0.4,0,0,1,0,0,-1.5821896397279644
2556,1,0.536585,0.3,0,0,0,0,0,-2.7645485192505816
1438,1,0.853659,0.15,1,1,1,1,1,4.700730645176002
2516,1,0.926829,0.35,1,1,1,1,1,5.061367682355559
3076,1,0.414634,0.4,0,0,0,0,0,-3.1362385951487326
2001,1,0.121951,0.15,0,0,0,0,0,-3.5178217435017274
764,1,0.853659,0.75,1,1,1,1,1,5.7565461270410125
4693,1,0.146341,0.2,0,1,0,0,0,-2.803468891735072
454,1,0.195122,0.5,0,0,0,0,0,-3.3635604253679006
