,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,gender_predicted
592,1,0.439024,0.5,1,1,1,1,1,2.446005210693041
3109,1,0.634146,0.0,0,0,0,0,0,-2.409307457837944
4305,1,0.560976,0.45,0,0,0,1,0,-1.097089554783329
915,1,0.902439,0.5,1,1,1,1,1,2.6925227425697447
982,1,0.170732,0.35,0,1,0,0,0,-1.357595596085038
4947,0,0.658537,0.45,0,0,0,1,0,-0.9672591144079348
4849,1,0.268293,0.4,0,0,0,0,0,-2.448715417975374
4469,1,0.853659,0.4,1,1,1,1,1,2.627823200690682
1212,1,0.414634,0.1,0,1,0,1,0,-0.14907145640711805
1150,1,0.121951,0.35,1,1,1,0,1,1.0447911420616531
2605,1,0.02439,0.7,0,1,1,1,1,1.076857548182252
4788,1,0.853659,0.05,1,1,1,1,1,2.4920603395830687
883,1,0.487805,0.15,0,0,0,0,0,-2.4289602765026848
4804,1,0.414634,0.1,0,0,0,0,0,-2.4874997629283553
1060,1,0.292683,0.75,1,1,1,1,1,2.4650489150304606
1472,1,0.536585,0.5,1,0,0,0,0,-1.039034509129134
505,1,0.04878,0.05,0,0,0,0,0,-2.7022920121795724
3444,0,0.512195,0.0,0,1,0,1,1,-0.05773090262119851
4991,1,0.170732,0.35,0,0,0,0,0,-2.5202745600049172
4714,1,0.878049,0.95,1,1,0,1,1,1.654251257890862
2552,1,0.878049,0.65,1,1,1,1,1,2.7376722858627414
833,1,0.219512,0.9,1,1,1,1,1,2.484236301545443
937,1,0.170732,0.4,0,0,0,0,0,-2.5007925486610967
2255,1,0.390244,0.2,0,0,0,0,0,-2.4615500363034304
4015,1,0.463415,0.1,1,1,1,1,1,2.303768665588927
746,0,0.536585,0.4,0,1,0,0,0,-1.0650806065642326
3552,0,0.292683,0.6,0,0,0,0,0,-2.280363340066865
4676,1,0.268293,0.6,0,0,1,0,0,-1.1685279719542165
1732,1,0.121951,0.65,0,1,0,0,0,-1.2668393072457904
1860,1,0.512195,0.35,0,0,0,0,0,-2.3380173797985924
3904,1,0.146341,0.45,0,0,1,1,1,-0.11679566756722304
3384,1,0.658537,0.35,1,1,0,1,1,1.304731661102637
2673,1,0.073171,0.45,1,1,1,1,1,2.2318183178773685
283,0,0.463415,0.7,0,0,1,1,1,0.2275941606671843
530,1,0.463415,0.9,1,1,0,1,1,1.414155835747013
1480,1,0.439024,0.55,0,1,0,0,0,-1.1366198101092233
3798,1,0.243902,0.95,0,1,0,1,1,0.09033720390592626
726,1,0.146341,0.6,1,1,1,0,1,1.1549628161119432
3105,1,0.170732,0.2,1,1,0,1,1,0.9865145958902497
2913,1,0.04878,0.45,0,1,1,1,1,0.9927082337721855
2348,1,0.878049,0.1,1,1,1,1,1,2.524438764300683
2244,1,0.073171,0.3,0,0,0,0,0,-2.5918392652565467
3171,1,0.146341,0.3,0,0,1,0,0,-1.3504605841485007
2313,1,0.512195,0.35,0,0,0,0,0,-2.3380173797985924
57,1,0.512195,0.45,1,1,1,1,1,2.465554789668907
1254,1,0.756098,0.8,0,1,1,1,1,1.5052696225247475
4333,1,0.682927,0.2,1,1,1,1,1,2.4594260878282848
1042,1,0.487805,0.65,0,1,0,0,0,-1.0716915480859037
1450,0,0.170732,0.65,1,1,1,1,1,2.441196819674703
2060,1,0.0,0.25,0,0,0,0,0,-2.6503875078718386
3662,1,0.121951,0.7,0,1,1,0,0,-0.04558727911694582
3134,1,0.512195,0.55,0,0,1,0,0,-1.0578951223530064
1178,1,0.219512,0.7,0,0,0,0,0,-2.3578869585417124
2395,1,0.243902,0.05,1,1,0,1,1,0.9672359851415382
910,1,0.560976,0.85,1,1,1,1,1,2.6465386381029603
142,1,0.439024,0.45,0,1,1,0,0,0.026178352102887548
2641,1,0.292683,0.85,1,1,0,1,1,1.3038309714381047
2477,0,0.121951,0.1,0,0,0,0,0,-2.5664097676217974
836,1,0.512195,0.4,0,1,0,0,0,-1.155972637410214
3305,1,0.926829,0.7,1,1,0,1,1,1.5833430753183109
2934,0,0.341463,0.25,0,0,0,0,0,-2.390737332039114
4141,1,0.463415,0.2,0,0,0,1,0,-1.2464239782638065
1436,1,0.195122,0.55,0,0,0,1,0,-1.2533264891618048
3071,1,0.268293,0.15,1,1,1,1,1,2.219278583146
3235,1,0.853659,0.25,1,1,1,1,1,2.5696565801090294
637,0,0.95122,0.1,1,0,0,1,1,0.280337145370404
992,1,0.609756,0.2,1,0,0,0,0,-1.1167599920082567
1180,1,0.0,0.45,0,1,0,0,0,-1.4097609230853978
602,1,0.02439,0.1,0,0,0,0,0,-2.695825727542693
1654,1,0.707317,0.35,1,0,0,0,0,-1.0063302613256737
837,1,0.536585,0.2,0,0,0,0,0,-2.3834426467739136
2632,0,0.02439,0.55,0,0,0,0,0,-2.4430915183589694
3612,0,0.731707,0.8,1,1,1,1,1,2.798204564381849
1195,1,0.243902,0.75,1,1,1,1,1,2.4390852565286814
515,1,0.463415,0.25,0,0,0,1,0,-1.2269605227969154
4736,1,0.512195,0.25,1,0,1,0,0,0.05252518276730056
2092,1,0.512195,0.9,1,1,1,1,1,2.6399577685177746
2023,1,0.512195,0.95,1,1,1,1,1,2.659319584310735
1483,0,0.0,0.7,0,0,0,0,0,-2.397650797650779
3855,0,0.04878,0.3,1,0,1,1,1,1.0782394524477734
661,1,0.707317,0.4,1,0,1,1,0,1.389499689325973
3007,1,0.707317,0.0,0,0,0,0,0,-2.370257180158004
2741,1,0.97561,0.95,1,1,1,1,1,2.905655518856843
1621,1,0.292683,0.9,1,1,1,1,1,2.523175625369616
4746,1,0.439024,0.5,0,1,0,0,0,-1.156078617366989
1359,0,0.121951,0.55,0,0,0,0,0,-2.3910026601963397
2599,0,0.268293,0.1,0,0,0,0,0,-2.4882738095675823
3875,1,0.853659,0.35,1,1,1,1,1,2.608437324044149
1323,1,0.146341,0.55,1,1,1,1,1,2.309587209858238
3178,0,0.414634,0.15,1,1,1,1,1,2.376849426689099
4809,1,0.195122,0.6,1,1,1,1,1,2.3549556029228107
217,1,0.146341,0.2,0,0,0,0,0,-2.5917470473439383
3664,1,0.560976,0.6,0,0,1,0,0,-1.01241000549729
1783,1,0.439024,0.2,0,0,0,0,0,-2.4355134680660764
2956,1,0.04878,0.55,1,1,1,1,1,2.257632208042449
2662,1,0.121951,0.25,1,1,1,1,1,2.1801619797262273
2110,1,0.707317,0.6,0,0,0,0,0,-2.1365220623839827
2906,1,0.560976,0.2,1,1,1,0,1,1.2204345074886476
2341,1,0.512195,0.95,1,0,1,1,1,1.4990535921483286
415,1,0.268293,1.0,1,1,1,1,1,2.5489329362599564
3208,1,0.02439,0.65,0,0,1,0,0,-1.2791914452651931
1555,1,0.536585,0.2,0,0,0,1,0,-1.207392585124791
796,1,0.585366,0.4,1,1,1,1,1,2.4850999893211636
1856,1,0.390244,0.2,1,1,1,1,1,2.30363304230218
735,0,0.439024,0.6,0,0,0,0,0,-2.2022381653016474
2559,1,0.463415,0.55,0,0,0,0,0,-2.2861406948621417
316,1,0.512195,0.5,1,1,1,1,1,2.484945414761916
3796,1,0.121951,0.35,1,1,0,1,1,1.018780741571661
2316,1,0.707317,0.8,1,1,1,1,1,2.7049969308719364
325,1,0.536585,0.0,0,0,0,0,0,-2.4613779088853756
971,1,0.878049,0.75,1,1,1,0,1,1.6028916447857648
1444,1,0.04878,0.1,0,0,0,0,0,-2.6828042447534806
923,1,0.097561,0.5,1,0,1,1,1,1.103492744338685
2195,1,0.219512,0.45,0,1,0,0,0,-1.2926378311869868
3590,1,0.073171,0.65,0,0,0,0,0,-2.455474133997094
2940,0,0.560976,0.45,0,0,1,0,0,-0.9933488267947022
3690,1,0.02439,0.55,1,0,0,0,0,-1.2928767131885692
2640,1,0.585366,0.5,1,1,1,1,1,2.523879720346523
3757,1,0.219512,0.5,0,0,0,0,0,-2.435793714643234
1304,1,0.634146,0.65,1,1,1,1,1,2.6079741282683777
1194,1,0.02439,0.15,0,0,0,0,0,-2.676338514354368
1537,1,0.707317,0.65,0,0,0,0,0,-2.117051841870161
2486,1,0.585366,0.3,1,1,1,1,1,2.446308394159046
4219,1,0.0,0.35,0,1,0,0,0,-1.4486977014404168
1893,1,0.341463,0.65,0,0,0,0,0,-2.312274365453536
3761,1,0.97561,0.7,1,1,1,1,1,2.8088934732786006
839,1,0.243902,0.65,1,1,1,1,1,2.4003152210427308
889,1,0.02439,0.55,1,0,1,1,1,1.0839181015917991
927,0,0.804878,0.7,1,1,1,1,1,2.798347851542011
2882,1,1.0,0.8,1,1,1,0,1,1.687178631115759
2114,1,0.365854,0.7,1,0,0,1,0,0.12326637281564112
2612,0,0.0,0.15,0,0,0,0,0,-2.612032795230334
1271,1,0.585366,0.0,1,1,1,1,1,2.3298658818045688
4297,0,0.146341,0.6,0,0,0,0,0,-2.3584932050758263
3200,1,0.634146,0.2,0,0,0,1,0,-1.1553553540149615
803,1,0.609756,0.55,1,1,1,1,1,2.556240846761357
3180,1,0.268293,0.7,1,1,1,1,1,2.432684945790717
4731,0,0.341463,0.65,0,0,0,0,0,-2.2348354605838496
4595,1,0.268293,0.85,1,1,1,1,1,2.4908235668737637
1563,1,0.268293,0.75,1,1,1,1,1,2.4520676643924597
4007,1,0.195122,0.0,0,0,0,0,0,-2.6436519291673517
4816,1,0.487805,0.6,0,0,0,0,0,-2.25365043120349
3688,1,0.365854,0.9,1,1,1,1,1,2.5621091602788377
2700,1,0.170732,0.1,0,0,0,0,0,-2.6176979880256965
1842,1,0.365854,0.7,0,0,0,0,0,-2.2797839187265256
2533,1,0.317073,0.35,0,1,1,1,1,1.09679199850396
1575,1,0.463415,0.1,0,0,0,1,0,-1.2853554216008038
327,1,0.02439,0.1,0,0,0,0,0,-2.695825727542693
4053,1,0.658537,0.4,0,0,1,0,0,-1.0382599701333857
2556,1,0.536585,0.3,0,0,0,0,0,-2.3444804856397536
1438,1,0.853659,0.15,1,1,1,1,1,2.530864136701661
2516,1,0.926829,0.35,1,1,1,1,1,2.647348978486387
3076,1,0.414634,0.4,0,0,0,0,0,-2.3706065362505715
2001,1,0.121951,0.15,0,0,0,0,0,-2.624253493876195
764,1,0.853659,0.75,1,1,1,1,1,2.763436393929898
4693,1,0.146341,0.2,0,1,0,0,0,-1.4290194210423817
454,1,0.195122,0.5,0,0,0,0,0,-2.4488125273167394
