,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,gender_predicted
915,1,0.902439,0.5,1,1,1,1,1,7.383275911732708
982,1,0.170732,0.35,0,1,0,0,0,-1.80823087728106
4947,0,0.658537,0.45,0,0,0,1,0,-1.0776266283894125
4849,1,0.268293,0.4,0,0,0,0,0,-1.8958101001736176
4469,1,0.853659,0.4,1,1,1,1,1,6.852212283500343
1212,1,0.414634,0.1,0,1,0,1,0,-1.0455790620871015
1150,1,0.121951,0.35,1,1,1,0,1,1.1116894040886875
2605,1,0.02439,0.7,0,1,1,1,1,1.811663772769669
4788,1,0.853659,0.05,1,1,1,1,1,6.449470370003311
883,1,0.487805,0.15,0,0,0,0,0,-1.7991790777231447
4804,1,0.414634,0.1,0,0,0,0,0,-1.8674419307097156
1060,1,0.292683,0.75,1,1,1,1,1,6.230674348640722
1472,1,0.536585,0.5,1,0,0,0,0,-1.3489004239233984
505,1,0.04878,0.05,0,0,0,0,0,-2.0033537775234675
3444,0,0.512195,0.0,0,1,0,1,1,-0.9690629531483808
4991,1,0.170732,0.35,0,0,0,0,0,-1.9474213740795634
4714,1,0.878049,0.95,1,1,0,1,1,5.2951460346515145
2552,1,0.878049,0.65,1,1,1,1,1,7.747978341721158
833,1,0.219512,0.9,1,1,1,1,1,6.941741279314529
937,1,0.170732,0.4,0,0,0,0,0,-1.9217085753066414
2255,1,0.390244,0.2,0,0,0,0,0,-1.8879385050374888
4015,1,0.463415,0.1,1,1,1,1,1,4.9547649858298115
746,0,0.536585,0.4,0,1,0,0,0,-1.6218457757028923
3552,0,0.292683,0.6,0,0,0,0,0,-1.7879470082754767
4676,1,0.268293,0.6,0,0,1,0,0,-1.885948600548363
1732,1,0.121951,0.65,0,1,0,0,0,-1.3978122437862548
1860,1,0.512195,0.35,0,0,0,0,0,-1.7366044248120793
3904,1,0.146341,0.45,0,0,1,1,1,-0.9104730677435704
3384,1,0.658537,0.35,1,1,0,1,1,1.9553264319342678
2673,1,0.073171,0.45,1,1,1,1,1,5.065298992769296
283,0,0.463415,0.7,0,0,1,1,1,0.6772499648941497
530,1,0.463415,0.9,1,1,0,1,1,3.9527225414641003
1480,1,0.439024,0.55,0,1,0,0,0,-1.4161863370728716
3798,1,0.243902,0.95,0,1,0,1,1,0.7509595517908978
726,1,0.146341,0.6,1,1,1,0,1,1.5842378909894141
3105,1,0.170732,0.2,1,1,0,1,1,1.1911780180715015
2913,1,0.04878,0.45,0,1,1,1,1,1.228056761345289
2348,1,0.878049,0.1,1,1,1,1,1,6.598714882910793
2244,1,0.073171,0.3,0,0,0,0,0,-1.97369709174173
3171,1,0.146341,0.3,0,0,1,0,0,-2.1498293727649522
2313,1,0.512195,0.35,0,0,0,0,0,-1.7366044248120793
57,1,0.512195,0.45,1,1,1,1,1,5.585072872588002
1254,1,0.756098,0.8,0,1,1,1,1,3.5044410008599924
4333,1,0.682927,0.2,1,1,1,1,1,5.724581189232577
1042,1,0.487805,0.65,0,1,0,0,0,-1.1925652274247391
1450,0,0.170732,0.65,1,1,1,1,1,5.291317100375725
2060,1,0.0,0.25,0,0,0,0,0,-1.9827918898026355
3662,1,0.121951,0.7,0,1,1,0,0,-0.8920788409044671
3134,1,0.512195,0.55,0,0,1,0,0,-1.542269562487361
1178,1,0.219512,0.7,0,0,0,0,0,-1.6208729161104123
2395,1,0.243902,0.05,1,1,0,1,1,0.9538354576333541
910,1,0.560976,0.85,1,1,1,1,1,7.2855203545633955
142,1,0.439024,0.45,0,1,1,0,0,-0.8137421282727237
2641,1,0.292683,0.85,1,1,0,1,1,3.548955377391931
2477,0,0.121951,0.1,0,0,0,0,0,-1.8995303223202828
836,1,0.512195,0.4,0,1,0,0,0,-1.5014012373321064
3305,1,0.926829,0.7,1,1,0,1,1,4.109870102548426
2934,0,0.341463,0.25,0,0,0,0,0,-1.8675871717352404
4141,1,0.463415,0.2,0,0,0,1,0,-1.814448536886906
1436,1,0.195122,0.55,0,0,0,1,0,-1.5523381237715452
3071,1,0.268293,0.15,1,1,1,1,1,4.653569782960121
3235,1,0.853659,0.25,1,1,1,1,1,6.590318569571156
637,0,0.95122,0.1,1,0,0,1,1,0.29937739755194936
992,1,0.609756,0.2,1,0,0,0,0,-1.6007629729408417
1180,1,0.0,0.45,0,1,0,0,0,-1.6810212430179652
602,1,0.02439,0.1,0,0,0,0,0,-2.005048588451548
1654,1,0.707317,0.35,1,0,0,0,0,-1.3159952066438967
837,1,0.536585,0.2,0,0,0,0,0,-1.741116219270885
2632,0,0.02439,0.55,0,0,0,0,0,-1.830855740280218
3612,0,0.731707,0.8,1,1,1,1,1,7.507792280467347
1195,1,0.243902,0.75,1,1,1,1,1,6.183695621774611
515,1,0.463415,0.25,0,0,0,1,0,-1.783155295075214
4736,1,0.512195,0.25,1,0,1,0,0,-0.5463263821219546
2092,1,0.512195,0.9,1,1,1,1,1,7.420741605049761
2023,1,0.512195,0.95,1,1,1,1,1,7.715980212974184
1483,0,0.0,0.7,0,0,0,0,0,-1.7563331487770029
3855,0,0.04878,0.3,1,0,1,1,1,1.5120694966643664
661,1,0.707317,0.4,1,0,1,1,0,2.280809166038322
3007,1,0.707317,0.0,0,0,0,0,0,-1.4482717677998393
2741,1,0.97561,0.95,1,1,1,1,1,9.842094388319847
1621,1,0.292683,0.9,1,1,1,1,1,7.005113790782673
4746,1,0.439024,0.5,0,1,0,0,0,-1.4849993202897283
1359,0,0.121951,0.55,0,0,0,0,0,-1.828609608714044
2599,0,0.268293,0.1,0,0,0,0,0,-1.8886929963942471
3875,1,0.853659,0.35,1,1,1,1,1,6.74939914649134
1323,1,0.146341,0.55,1,1,1,1,1,5.353347433487535
3178,0,0.414634,0.15,1,1,1,1,1,4.825325472476514
4809,1,0.195122,0.6,1,1,1,1,1,5.539807164937056
217,1,0.146341,0.2,0,0,0,0,0,-1.9950172190419588
3664,1,0.560976,0.6,0,0,1,0,0,-1.3861993719106247
1783,1,0.439024,0.2,0,0,0,0,0,-1.8466767718182293
2956,1,0.04878,0.55,1,1,1,1,1,5.363502600975451
2662,1,0.121951,0.25,1,1,1,1,1,4.674239742880678
2110,1,0.707317,0.6,0,0,0,0,0,-1.2716815640854064
2906,1,0.560976,0.2,1,1,1,0,1,1.720529398618433
2341,1,0.512195,0.95,1,0,1,1,1,3.516527686075038
415,1,0.268293,1.0,1,1,1,1,1,7.59146122665455
3208,1,0.02439,0.65,0,0,1,0,0,-1.9645078547421715
1555,1,0.536585,0.2,0,0,0,1,0,-1.722570713835289
796,1,0.585366,0.4,1,1,1,1,1,5.6855759556151515
1856,1,0.390244,0.2,1,1,1,1,1,4.870625267695797
735,0,0.439024,0.6,0,0,0,0,0,-1.7445221413685086
2559,1,0.463415,0.55,0,0,0,0,0,-1.6586655926213998
316,1,0.512195,0.5,1,1,1,1,1,5.719817090219889
3796,1,0.121951,0.35,1,1,0,1,1,1.5509341047744831
2316,1,0.707317,0.8,1,1,1,1,1,7.563327669685183
325,1,0.536585,0.0,0,0,0,0,0,-1.718935609975025
971,1,0.878049,0.75,1,1,1,0,1,3.9881879034433187
1444,1,0.04878,0.1,0,0,0,0,0,-2.006232881255733
923,1,0.097561,0.5,1,0,1,1,1,1.4444372017841993
2195,1,0.219512,0.45,0,1,0,0,0,-1.6970033078256286
3590,1,0.073171,0.65,0,0,0,0,0,-1.692697948808601
2940,0,0.560976,0.45,0,0,1,0,0,-1.0536890483706203
3690,1,0.02439,0.55,1,0,0,0,0,-1.340487067312095
2640,1,0.585366,0.5,1,1,1,1,1,5.938646270557928
3757,1,0.219512,0.5,0,0,0,0,0,-1.8426740825668064
1304,1,0.634146,0.65,1,1,1,1,1,6.612092715069842
1194,1,0.02439,0.15,0,0,0,0,0,-2.0033614643899127
1537,1,0.707317,0.65,0,0,0,0,0,-1.2163576030646894
2486,1,0.585366,0.3,1,1,1,1,1,5.496238543675478
4219,1,0.0,0.35,0,1,0,0,0,-1.787965345759203
1893,1,0.341463,0.65,0,0,0,0,0,-1.6421361884542613
3761,1,0.97561,0.7,1,1,1,1,1,8.549681951250843
839,1,0.243902,0.65,1,1,1,1,1,5.7581650355913325
889,1,0.02439,0.55,1,0,1,1,1,1.5821011143223163
927,0,0.804878,0.7,1,1,1,1,1,7.47951688676679
2882,1,1.0,0.8,1,1,1,0,1,4.85581940042802
2114,1,0.365854,0.7,1,0,0,1,0,0.10439966452080718
2612,0,0.0,0.15,0,0,0,0,0,-1.8997815969666172
1271,1,0.585366,0.0,1,1,1,1,1,5.285281342692322
4297,0,0.146341,0.6,0,0,0,0,0,-1.8061759749922208
3200,1,0.634146,0.2,0,0,0,1,0,-1.5620095674894598
803,1,0.609756,0.55,1,1,1,1,1,6.171951456151438
3180,1,0.268293,0.7,1,1,1,1,1,5.98363321119219
4731,0,0.341463,0.65,0,0,0,0,0,-1.7511407204528426
4595,1,0.268293,0.85,1,1,1,1,1,6.703041413383998
1563,1,0.268293,0.75,1,1,1,1,1,6.2051848436749495
4007,1,0.195122,0.0,0,0,0,0,0,-1.9757285044692554
4816,1,0.487805,0.6,0,0,0,0,0,-1.5854123320891846
3688,1,0.365854,0.9,1,1,1,1,1,7.105174641216557
2700,1,0.170732,0.1,0,0,0,0,0,-1.9950769246164142
1842,1,0.365854,0.7,0,0,0,0,0,-1.5626996691520867
2533,1,0.317073,0.35,0,1,1,1,1,1.2569116582792526
1575,1,0.463415,0.1,0,0,0,1,0,-1.853308230128735
327,1,0.02439,0.1,0,0,0,0,0,-2.005048588451548
4053,1,0.658537,0.4,0,0,1,0,0,-1.2426478084882202
2556,1,0.536585,0.3,0,0,0,0,0,-1.724242230105876
1438,1,0.853659,0.15,1,1,1,1,1,6.491187056847863
2516,1,0.926829,0.35,1,1,1,1,1,7.172404579122974
3076,1,0.414634,0.4,0,0,0,0,0,-1.808820758302206
2001,1,0.121951,0.15,0,0,0,0,0,-2.0027595978962536
764,1,0.853659,0.75,1,1,1,1,1,8.035896862530251
4693,1,0.146341,0.2,0,1,0,0,0,-1.9059050407701097
454,1,0.195122,0.5,0,0,0,0,0,-1.8478400254742462
